Model,Scenario,Region,Variable,Unit,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Reference,IEA Energy Statistics (r2022),BEL,Secondary Energy|Electricity|Nuclear,EJ/yr,0.1725984,0.1736424,0.14506200000000002,0.1535184,0.12133080000000002,0.09397080000000001,0.1566828,0.15201648,0.1029492,0.15668496
Reference,IEA Energy Statistics (r2022),BEL,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEL,Secondary Energy|Electricity|Oil,EJ/yr,0.0014616000000000002,0.001044,0.0012002400000000002,0.0009702000000000001,0.0007794000000000001,0.00075204,0.0007117200000000001,0.0006336,0.00057888,0.00025668
Reference,IEA Energy Statistics (r2022),BEL,Secondary Energy|Electricity|Other,EJ/yr,3.888e-05,2.8440000000000002e-05,3.4920000000000004e-05,5.292e-05,2.8800000000000002e-05,3.816e-05,4.104e-05,3.888e-05,3.384e-05,3.9240000000000004e-05
Reference,IEA Energy Statistics (r2022),BEL,Secondary Energy|Electricity|Solar,EJ/yr,0.002016,0.0042084,0.007732800000000001,0.009518400000000002,0.010390320000000001,0.01100268,0.011142720000000002,0.01190736,0.01405044,0.015289200000000001
Reference,IEA Energy Statistics (r2022),BEL,Secondary Energy|Electricity|Wind,EJ/yr,0.0046512,0.008323200000000001,0.0099036,0.013194,0.01661508,0.0200664,0.01957572,0.023449320000000003,0.02687292,0.03501216
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy,EJ/yr,0.14920879739999998,0.1491366965,0.15072070529999998,0.1644322032,0.16961890729999998,0.180505701,0.2003333893,0.207835666,0.219458675,0.2208882327
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Biomass,EJ/yr,0.0822819997,0.0846879988,0.08710700199999999,0.0980150019,0.1007429993,0.10372500159999999,0.1068999985,0.10960528679999999,0.11324040469999999,0.12060444579999999
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0018060012999999999,0.0010835983,0.0020640003,0.0019574714,0.0,0.0026241438999999997
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Fossil,EJ/yr,0.06356079889999999,0.0608306997,0.059747302399999994,0.0625112016,0.065009507,0.0729862989,0.08947699469999999,0.094206023,0.1015431805,0.09632920769999999
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Gas,EJ/yr,0.0,0.0,0.0,0.0003735002,0.0010223997999999998,0.0010898994,6.83998e-05,0.0013737812,0.0006753140999999999,0.0019744572
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Hydro,EJ/yr,0.0,0.0,0.0,0.0,0.0,3.6006e-06,1.79991e-05,4.3752e-06,2.5959999999999997e-07,2.5959999999999997e-07
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Oil,EJ/yr,0.06356079889999999,0.0608306997,0.059747302399999994,0.062137701399999995,0.0621811059,0.0708128012,0.08734459459999999,0.0908747704,0.10086786639999999,0.0917306066
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Solar,EJ/yr,0.0,0.0,0.0,0.0,0.0,1.8e-05,1.8e-05,1.9224e-05,1.94076e-05,2.7075600000000002e-05
Reference,IEA Energy Statistics (r2022),BEN,Primary Energy|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity,EJ/yr,0.00041400000000000003,0.00036360000000000006,0.00017280000000000003,0.00046800000000000005,0.0012528,0.001188,0.0009936,0.0011920320000000002,0.0007276176,0.0019030212000000003
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Biomass,EJ/yr,3.6000000000000003e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Fossil,EJ/yr,0.00041040000000000006,0.00036360000000000006,0.00017280000000000003,0.00046800000000000005,0.0012528,0.0011664000000000002,0.0009576000000000001,0.001168434,0.0007079508000000001,0.0018756864000000002
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Gas,EJ/yr,0.0,0.0,0.0,0.00013680000000000002,0.00037440000000000005,0.0003996,2.5200000000000003e-05,0.0005037192000000001,0.00022569120000000002,0.0011346228000000001
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Hydro,EJ/yr,0.0,0.0,0.0,0.0,0.0,3.6000000000000003e-06,1.8e-05,4.374e-06,2.5920000000000004e-07,2.5920000000000004e-07
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Oil,EJ/yr,0.00041040000000000006,0.00036360000000000006,0.00017280000000000003,0.00033120000000000003,0.0008784000000000001,0.0007668000000000001,0.0009324000000000001,0.0006647148,0.00048225960000000006,0.0007410636
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.0,0.0,0.0,0.0,1.8e-05,1.8e-05,1.9224e-05,1.94076e-05,2.7075600000000002e-05
Reference,IEA Energy Statistics (r2022),BEN,Secondary Energy|Electricity|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy,EJ/yr,1.2476301297999999,1.2892667839,1.3365051253,1.3975507711,1.445163069,1.5571267635,1.6184454431,1.6577196577,1.6486852844,1.8329338799
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Biomass,EJ/yr,0.35668699859999997,0.35648099969999997,0.3564450016,0.35594140069999997,0.3542606015,0.3517138003,0.3474925974,0.3432292669,0.3361097768,0.3317161279
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Coal,EJ/yr,0.0339419731,0.0313262238,0.037813281,0.0413719605,0.0387549509,0.09505002729999999,0.0670887557,0.0830690637,0.09220573309999999,0.1657396948
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Fossil,EJ/yr,0.8881639292,0.9294593841,0.9770937255,1.0376925729,1.0798684701999999,1.1903073655999998,1.252661244,1.2929938733,1.2903785885999999,1.4726684232
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Gas,EJ/yr,0.6962211005,0.7012421998999999,0.7361486987,0.7937973006,0.8141967006999999,0.88488,0.9672480006999999,0.9659481333,0.9634396833,1.0680156561
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Hydro,EJ/yr,0.0027792019999999997,0.0033263999999999998,0.002966398,0.0034127987999999997,0.0022428018,0.0021599994,0.0036719993999999997,0.0037473116,0.0039087672,0.0027665998
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Oil,EJ/yr,0.1580008556,0.19689096039999998,0.20313174579999999,0.2025233118,0.2269168186,0.2103773383,0.21832448759999998,0.2439766763,0.23473317219999998,0.2389130723
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Solar,EJ/yr,0.0,0.0,0.0,0.0004896000000000001,0.0006228000000000001,0.000756,0.0008388000000000001,0.000966006,0.0010487628,0.0013315284000000001
Reference,IEA Energy Statistics (r2022),BGD,Primary Energy|Wind,EJ/yr,0.0,0.0,0.0,1.43984e-05,1.43984e-05,2.15997e-05,2.15997e-05,2.15997e-05,2.15997e-05,2.15997e-05
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity,EJ/yr,0.14699520000000002,0.159138,0.17499240000000002,0.19142640000000002,0.20126880000000003,0.2127708,0.24807240000000003,0.2636974656,0.28300298760000003,0.30438315000000005
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Coal,EJ/yr,0.0027792000000000003,0.0029772,0.0033696000000000004,0.004410000000000001,0.00396,0.0035892000000000003,0.0037116000000000002,0.0037086984000000004,0.005400021600000001,0.0039105576000000005
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Fossil,EJ/yr,0.144216,0.15581160000000002,0.172026,0.18750960000000003,0.1983888,0.20983320000000003,0.24354,0.25896254760000004,0.27802385640000005,0.3002634216
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Gas,EJ/yr,0.1361196,0.1377468,0.14708880000000002,0.15900840000000002,0.1648764,0.17144640000000003,0.19884600000000002,0.2072600172,0.21397183560000002,0.245035296
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Hydro,EJ/yr,0.0027792000000000003,0.0033264,0.0029664,0.0034128,0.0022428,0.00216,0.0036720000000000004,0.0037473120000000005,0.0039087684,0.0027666
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Oil,EJ/yr,0.0053172,0.015087600000000001,0.021567600000000003,0.024091200000000004,0.029552400000000003,0.034797600000000005,0.0409824,0.04799383200000001,0.058651999200000006,0.051317568
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.0,0.0,0.0004896000000000001,0.0006228000000000001,0.000756,0.0008388000000000001,0.000966006,0.0010487628,0.0013315284000000001
Reference,IEA Energy Statistics (r2022),BGD,Secondary Energy|Electricity|Wind,EJ/yr,0.0,0.0,0.0,1.4400000000000001e-05,1.4400000000000001e-05,2.1600000000000003e-05,2.1600000000000003e-05,2.1600000000000003e-05,2.1600000000000003e-05,2.1600000000000003e-05
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy,EJ/yr,0.7412222169,0.7976227336999999,0.762786816,0.7053838914,0.7403658028,0.7713007156999999,0.7524243436,0.7782952046999999,0.7772505436,0.7675900134
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Biomass,EJ/yr,0.038200400999999995,0.040854530699999995,0.046472651,0.0493810159,0.0470542183,0.0509256226,0.0548002799,0.054995811799999995,0.0719366346,0.0760195685
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Coal,EJ/yr,0.2891784786,0.3397107514,0.2904789992,0.24868113649999998,0.2682322866,0.2766808681,0.2387777048,0.2575774919,0.2335795623,0.21596791369999999
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Fossil,EJ/yr,0.5463246171999999,0.6027359355999999,0.5541119018999999,0.4953724336,0.5275114783,0.5594434943,0.5235212653,0.552809581,0.5257466163,0.5061923219
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Gas,EJ/yr,0.0963116986,0.110124002,0.10262520039999999,0.1003886997,0.09891719859999999,0.10863719819999999,0.1124792989,0.115649569,0.1093654669,0.1022340611
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Geothermal,EJ/yr,0.0013679992,0.0013799985999999999,0.0013999988999999998,0.0013999988999999998,0.0013999988999999998,0.0013999988999999998,0.0014500019,0.0014500019,0.0014500019,0.001469998
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Hydro,EJ/yr,0.018115199199999998,0.0103391979,0.0114407994,0.014529598599999999,0.016567201099999998,0.020358001,0.013967997999999999,0.0101811714,0.0185276828,0.0105461975
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Nuclear,EJ/yr,0.055839400000000004,0.05965240000000001,0.057766000000000005,0.051670600000000004,0.057725200000000004,0.0560138,0.05740560000000001,0.05666000040000001,0.058768747600000004,0.06025912580000001
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Oil,EJ/yr,0.16083444,0.15290118219999999,0.1610077023,0.14630259739999998,0.1603619931,0.174125428,0.1722642616,0.1795825201,0.1828015871,0.18799034709999998
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Solar,EJ/yr,0.0004819998,0.0009426009,0.0035754017000000004,0.0056975999,0.005331199900000001,0.0058907981000000005,0.005926601700000001,0.0060334751,0.005877889000000001,0.006284752
Reference,IEA Energy Statistics (r2022),BGR,Primary Energy|Wind,EJ/yr,0.0024516016999999997,0.0030996011,0.0043955999,0.0049463986,0.0047916,0.0052271989,0.0051299981,0.0054146292999999995,0.0047452438,0.0047411573999999995
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity,EJ/yr,0.1655712,0.17992080000000002,0.1675116,0.15489,0.1689264,0.1754496,0.1605204,0.1618125984,0.16762145760000002,0.1578546972
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Biomass,EJ/yr,0.000126,0.00020160000000000002,0.00023760000000000003,0.00039600000000000003,0.00072,0.0009792000000000002,0.0012708,0.0014255316,0.005662677600000001,0.0065549196
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Coal,EJ/yr,0.08138160000000001,0.0991332,0.08235360000000001,0.0698112,0.076698,0.0810792,0.0697104,0.07529072760000001,0.0672431616,0.061964607600000006
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Fossil,EJ/yr,0.0898776,0.10710360000000001,0.0916272,0.07904520000000001,0.0851688,0.0884448,0.07824600000000001,0.0836543844,0.07572068280000001,0.0710264376
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Gas,EJ/yr,0.0070812,0.007477200000000001,0.0084816,0.008420400000000001,0.0077112000000000005,0.006710400000000001,0.0073908,0.0069209352000000005,0.0072609012,0.007725391200000001
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Hydro,EJ/yr,0.0181152,0.010339200000000002,0.011440800000000001,0.014529600000000002,0.0165672,0.020358,0.013968000000000001,0.0101811708,0.0185276808,0.010546196400000001
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Nuclear,EJ/yr,0.054896400000000005,0.0587304,0.056826,0.0510156,0.057121200000000004,0.055378800000000006,0.05679360000000001,0.0559637964,0.05805101160000001,0.059599036800000005
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Oil,EJ/yr,0.0014148000000000001,0.0004932000000000001,0.0007920000000000001,0.0008136,0.0007596,0.0006552000000000001,0.0011448,0.0014427216,0.00121662,0.0013364388000000002
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Solar,EJ/yr,5.4000000000000005e-05,0.00036360000000000006,0.0029304,0.0048996000000000005,0.0045072,0.0049788,0.0049896,0.005050674000000001,0.004833990000000001,0.0051928848
Reference,IEA Energy Statistics (r2022),BGR,Secondary Energy|Electricity|Wind,EJ/yr,0.0024516000000000004,0.0030996,0.0043956,0.0049464,0.0047916,0.0052272,0.00513,0.0054146304,0.0047452428000000005,0.0047411568
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy,EJ/yr,0.5307223352,0.5315718787,0.5059931642,0.5886687105999999,0.5645271864,0.5969996973999999,0.5888531224,0.5935708588999999,0.5999455843,0.6457366787
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Fossil,EJ/yr,0.5300995359999999,0.5311398804999999,0.5065511642,0.5886075121,0.5645163843,0.5970284983999999,0.5889143206999999,0.5934160604,0.5992075854,0.6449986797999999
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Gas,EJ/yr,0.4425219001,0.4437594009,0.44668529999999995,0.487209601,0.5107427998999999,0.509242502,0.5037173998,0.5043634858,0.510329052,0.563867108
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Hydro,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Oil,EJ/yr,0.08757763589999999,0.08738047959999999,0.0598658642,0.1013979111,0.0537735844,0.0877859964,0.0851969209,0.08905257459999999,0.0888785334,0.0811315718
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Solar,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Primary Energy|Wind,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity,EJ/yr,0.0857664,0.08761680000000001,0.08919,0.09329760000000001,0.09811080000000001,0.1025424,0.102636,0.10521150480000001,0.10636630200000001,0.12039285960000001
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity|Biomass,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity|Coal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity|Fossil,EJ/yr,0.0857664,0.08761680000000001,0.08919,0.09329760000000001,0.09811080000000001,0.1025424,0.102636,0.10521150480000001,0.10636630200000001,0.12039285960000001
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity|Gas,EJ/yr,0.0857664,0.08761680000000001,0.08919,0.0932724,0.09808560000000001,0.10251,0.1026288,0.1052038044,0.10635927120000001,0.12038582880000001
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity|Geothermal,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity|Hydro,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity|Nuclear,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity|Ocean,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity|Oil,EJ/yr,0.0,0.0,0.0,2.5200000000000003e-05,2.5200000000000003e-05,3.24e-05,7.2000000000000005e-06,7.7004e-06,7.0308000000000005e-06,7.0308000000000005e-06
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity|Other,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Reference,IEA Energy Statistics (r2022),BHR,Secondary Energy|Electricity|Solar,EJ/yr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
